cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength,water_cement_ratio,total_binder,aggregate_to_cement,cement_water_interaction,age_strength_proxy
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,32.33,0.6895281966491096,277.0,6.584813773235476,52907.0,13.416407864998739
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28,33.95,1.2200166665667471,417.0,10.001139081899987,33943.8,5.291502622129181
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,39.46,1.0538106770295554,409.8,10.872898167095324,26910.320000000003,5.291502622129181
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,25.45,0.46775700816874516,397.0,4.470769595038804,73722.9,2.6457513110645907
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100,45.84,0.7506438712516339,353.4,7.915841605515075,40333.200000000004,10.0
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,18.03,1.1032739776793579,315.0,10.645135813269663,29891.359999999997,5.291502622129181
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,24.29,1.659855955497916,306.5,14.341644847921307,24949.1,5.291502622129181
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.07,1.258055292849759,423.8,12.367944516535802,23406.24,5.291502622129181
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180,46.93,1.199993684243767,380.0,8.43153457087068,43320.0,13.416407864998739
337.9,189.0,0.0,174.9,9.5,944.7,755.8,56,59.89,0.5176072281526247,526.9,5.032539116486783,59098.71,7.483314773547883
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,39.49,0.5501416901384237,349.0,5.30944037409635,67008.0,9.486832980505138
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,22.93,1.157602404334759,460.0,8.402128249302992,39192.0,5.291502622129181
424.0,22.0,132.0,178.0,8.5,822.0,750.0,7,39.0,0.4198103306360127,578.0,3.707538425616921,75472.0,2.6457513110645907
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28,52.2,0.40553252824103236,530.7,4.583123628132732,58405.05,5.291502622129181
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3,19.52,0.7499964622808383,336.8,8.890995797189635,33708.0,1.7320508075688772
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,37.36,1.1538387574438624,399.0,11.025570348908019,28080.0,5.291502622129181
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,26.97,1.4632245351137123,430.0,11.985205991132418,27064.0,5.291502622129181
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,100,66.42,0.5806297381291,371.9,7.648672412186335,35366.44,10.0
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,11.96,0.9125262283723421,339.2,9.019611697239817,37789.95,2.6457513110645907
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,14.7,0.48311562827109544,385.0,4.490897426240451,71610.0,1.7320508075688772
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,3,13.62,0.934945231834444,348.4,10.106890259700883,30765.44,1.7320508075688772
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,26.94,0.7795244900610627,254.0,7.208633036877807,50292.0,9.486832980505138
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,23.64,0.42896816443408237,519.0,4.85513967927666,55286.0,1.7320508075688772
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100,35.34,0.8499963043638941,348.3,7.773879244003287,44965.0,10.0
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,24.0,0.4869097201316227,382.0,4.6753804309412805,71052.0,2.6457513110645907
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28,25.75,0.841028799688407,368.0,8.148966716636247,41002.56,5.291502622129181
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,36.8,0.5697396433461751,426.3,5.396088745327975,55924.05,5.291502622129181
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,56,51.72,1.0483808340451968,425.9,10.471263612523222,29378.7,7.483314773547883
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.87,1.333324074138374,447.0,11.24297747932306,27648.0,5.291502622129181
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,35.76,0.6193528407972878,310.0,5.94191631639898,59520.0,9.486832980505138
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56,64.9,0.3562344559189273,531.3,4.093402133171452,64345.0,7.483314773547883
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,2.33,1.8790223543642255,270.7,16.50215602810685,22039.05,1.7320508075688772
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,3,18.02,0.7240543319947323,390.6,8.352217998054918,33438.44,1.7320508075688772
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56,69.3,0.29381600465670654,586.2,3.6089475288965267,64628.200000000004,7.483314773547883
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.83,0.6193528407972878,310.0,5.94191631639898,59520.0,5.291502622129181
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,50.51,0.2796929507797878,522.0,3.432943615050546,76212.0,2.6457513110645907
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,6.47,0.8220304151253596,236.0,7.851661645501502,45784.0,1.7320508075688772
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,3,18.0,0.8502533914207233,336.29999999999995,8.662570600979873,38829.28999999999,1.7320508075688772
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3,9.73,0.8133460697599131,417.0,6.681428131782048,50915.7,1.7320508075688772
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,24.58,1.2885819558257998,496.0,10.456305662378105,28608.0,5.291502622129181
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56,71.7,0.42368923988783624,616.0,3.628237748888955,81654.0,7.483314773547883
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,41.05,0.5686882789511855,458.0,5.402538650036262,55714.0,5.291502622129181
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,41.54,0.5333320857728988,475.0,3.5695822933747525,97470.0,9.486832980505138
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,26.2,0.9927212562348108,308.6,11.554475427421652,27027.000000000004,5.291502622129181
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,52.43,0.5761222445821874,471.1,5.148821243965135,59920.50000000001,5.291502622129181
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.79,0.48854837519497407,393.0,4.320599693130552,75456.0,9.486832980505138
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.3,0.4547698434367252,551.6,4.689727827557012,59792.740000000005,9.539392014169456
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,3.32,1.659855955497916,306.5,14.341644847921307,24949.1,1.7320508075688772
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,28,40.15,0.7243765822340561,388.4,8.562898629393406,33080.76,5.291502622129181
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,12.25,0.8999955000224998,200.0,9.849950750246249,36000.0,5.291502622129181
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,29.23,1.8790223543642255,270.7,16.50215602810685,22039.05,9.486832980505138
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28,40.23,0.8498557069424371,336.4,8.659922077071668,38847.46,5.291502622129181
290.4,0.0,96.2,168.1,9.4,961.2,865.0,28,34.74,0.5788547560097934,386.59999999999997,6.288545838340778,48816.24,5.291502622129181
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,26.86,1.3071809988170011,392.0,11.01953582002732,30600.0,5.291502622129181
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,56,31.35,0.8498003926844028,347.9,7.774019268527346,44837.439999999995,7.483314773547883
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28,33.27,0.7673000505169033,369.7,7.151522865859722,48495.060000000005,5.291502622129181
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,20.77,0.6304328247427804,322.0,5.50929966056006,65366.0,3.7416573867739413
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,67.11,0.3599993142870204,525.0,3.310469884819267,99225.0,16.431676725154983
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56,79.4,0.37419755271209876,578.9,4.361363525612912,56886.409999999996,7.483314773547883
252.3,0.0,98.8,146.3,14.2,987.8,889.0,14,42.29,0.5798629414865577,351.1,7.438733893246558,36911.490000000005,3.7416573867739413
475.0,118.8,0.0,181.1,8.9,852.1,781.5,3,37.8,0.38126235523714685,593.8,3.439150654419675,86022.5,1.7320508075688772
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,49.77,0.6564037845179511,438.9,6.535565465311793,44338.939999999995,5.291502622129181
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.24,0.6193528407972878,310.0,5.94191631639898,59520.0,2.6457513110645907
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270,51.73,0.857139634813403,380.0,6.022533749873121,60648.0,16.431676725154983
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,28.63,1.0422075044005723,400.1,6.535641470487672,58490.61,5.291502622129181
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,65.91,0.5226761675514549,553.0,4.320206775391324,70015.8,5.291502622129181
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,15.62,0.5765748451205852,333.0,5.326710730598408,63936.0,1.7320508075688772
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,61.23,0.5337406940469508,492.0,5.128818623255757,56724.0,5.291502622129181
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,32.72,1.3879274302437954,376.4,11.643511696287208,29544.75,5.291502622129181
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,13.66,1.4435981684348238,333.0,13.282606897692498,25536.0,2.6457513110645907
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,56,36.97,0.7497981312723497,369.7,7.104585900612965,47388.9,7.483314773547883
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,55.16,0.3999992000016,500.0,3.4759930480139043,100000.0,16.431676725154983
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,12.46,1.2486999437988127,297.6,11.266723083184218,29922.840000000004,5.291502622129181
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,40.86,0.5501416901384237,349.0,5.343824229730001,67008.0,10.954451150103322
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28,74.5,0.37419755271209876,578.9,4.361363525612912,56886.409999999996,5.291502622129181
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28,33.76,1.1036968907599336,500.20000000000005,9.749939815186325,28965.600000000002,5.291502622129181
277.1,0.0,97.4,160.6,11.8,973.9,875.6,100,55.64,0.5795720693898614,374.5,6.674461658384488,44502.26,10.0
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,37.91,1.1024029975723038,426.0,10.15656532189565,30378.0,5.291502622129181
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,43.58,0.688084158540944,484.8,5.81983458543471,52796.2,5.291502622129181
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3,33.4,0.3611756207632453,531.3,4.092225665351376,65237.5,1.7320508075688772
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28,66.0,0.42368923988783624,616.0,3.628237748888955,81654.0,5.291502622129181
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,41.64,0.3203697770930054,540.0,3.2185125583100773,93420.0,1.7320508075688772
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,43.94,0.3999991666684028,480.0,3.4341595121676836,92160.0,5.291502622129181
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.42,0.4869097201316227,382.0,4.6753804309412805,71052.0,5.291502622129181
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90,42.23,0.47999898947581165,475.0,3.2126248155267043,108300.0,9.486832980505138
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,29.72,1.3356549954196124,455.0,11.258662526835476,27313.0,5.291502622129181
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,51.86,0.9999950860192333,508.8,7.829936953626763,41412.25,9.486832980505138
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91,64.9,0.4548116181507536,563.2,4.499453210018156,63617.4,9.539392014169456
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7,12.37,1.0208849868884722,454.70000000000005,9.492526154336698,33778.83,2.6457513110645907
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,26.23,1.163391088947131,411.0,11.052215344997744,27234.0,5.291502622129181
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28,39.38,0.4443447137420268,500.1,3.860466872990729,90020.0,5.291502622129181
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.54,0.7815093213894059,238.0,8.016773038768745,44268.0,5.291502622129181
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90,52.91,0.5999984210567867,380.0,4.2157783795305805,86640.0,9.486832980505138
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91,70.7,0.29381600465670654,586.2,3.6089475288965267,64628.200000000004,9.539392014169456
528.0,0.0,0.0,185.0,6.9,920.0,720.0,28,56.83,0.35037812428385556,528.0,3.106054723381206,97680.0,5.291502622129181
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,26.91,0.7795937044764715,397.0,7.451270145801235,44233.74,5.291502622129181
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,17.6,0.9973093592408204,310.29999999999995,9.923147566339601,34577.34,5.291502622129181
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,28,37.4,0.7497612899280812,313.0,8.972676516102934,33888.44,5.291502622129181
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270,42.13,0.47999898947581165,475.0,3.2126248155267043,108300.0,16.431676725154983
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3,33.4,0.3611756207632453,531.3,4.092225665351376,65237.5,1.7320508075688772
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3,9.13,0.9667625037134757,331.0,9.083035835670517,38131.2,1.7320508075688772
491.0,26.0,123.0,201.0,3.9,822.0,699.0,7,37.92,0.40936780169490494,640.0,3.0977533650644298,98691.0,2.6457513110645907
277.1,0.0,97.4,160.6,11.8,973.9,875.6,56,51.04,0.5795720693898614,374.5,6.674461658384488,44502.26,7.483314773547883
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,52.12,0.6666647173546276,380.0,4.684196829833831,77976.0,13.416407864998739
387.0,20.0,94.0,157.0,13.9,938.0,845.0,7,45.9,0.40568370624365313,501.0,4.607223237149258,60759.0,2.6457513110645907
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,26.86,1.3106074009999935,391.29999999999995,11.046454479328444,30520.0,5.291502622129181
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,22.44,0.6583606464033936,281.0,6.683250237543639,51985.0,5.291502622129181
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90,38.07,0.9667625037134757,331.0,9.083035835670517,38131.2,9.486832980505138
491.0,26.0,123.0,210.0,3.9,882.0,699.0,28,55.55,0.4276977032633335,640.0,3.2199527088539535,103110.0,5.291502622129181
290.4,0.0,96.2,168.1,9.4,961.2,865.0,14,34.67,0.5788547560097934,386.59999999999997,6.288545838340778,48816.24,3.7416573867739413
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,15.42,1.0972146026763703,319.0,12.409636044194137,22752.0,5.291502622129181
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,14,42.22,0.5806297381291,371.9,7.648672412186335,35366.44,3.7416573867739413
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,19.77,0.7354426319103686,252.5,7.508485114910435,46889.25,5.291502622129181
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,24.1,0.8177931449443011,236.0,7.851661645501502,45548.0,13.416407864998739
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,74.17,0.3203697770930054,540.0,3.2185125583100773,93420.0,16.431676725154983
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,14.8,0.6271165182490908,295.0,6.2304873542801555,54575.0,2.6457513110645907
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28,13.46,1.1061638608901068,336.0,11.62898719981951,25121.689999999995,5.291502622129181
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,28,30.22,0.7240716122813509,343.0,8.559120332935892,34695.65,5.291502622129181
233.8,0.0,94.6,197.9,4.6,947.0,852.2,14,22.14,0.8464463368420152,328.4,7.6954332958370575,46269.020000000004,3.7416573867739413
249.1,0.0,98.8,158.1,12.8,987.8,889.0,100,51.06,0.6346823176141404,347.9,7.534293318774313,39382.71,10.0
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,31.84,0.5457211040675397,339.0,5.377565257919594,62715.0,5.291502622129181
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28,64.02,0.38613784923198174,565.0,3.2871222037184085,98475.0,5.291502622129181
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56,31.54,0.8499963043638941,348.3,7.773879244003287,44965.0,7.483314773547883
374.0,189.2,0.0,170.1,10.1,926.1,756.7,3,34.4,0.4548116181507536,563.2,4.499453210018156,63617.4,1.7320508075688772
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360,44.7,1.3753483141238243,349.0,13.27999083101124,26803.199999999997,18.973665961010276
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,17.96,1.0675147365649118,284.7,12.369261517477938,23414.609999999997,5.291502622129181
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,100,40.39,0.8507574841960893,315.5,9.935313004135551,30809.570000000003,10.0
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,14,25.62,0.5707431629171199,376.0,4.696530062420047,80689.59999999999,3.7416573867739413
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28,32.66,0.7497981312723497,369.7,7.104585900612965,47388.9,5.291502622129181
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,16.89,1.2229221469926943,393.0,10.933688320456557,30144.0,2.6457513110645907
304.0,76.0,0.0,228.0,0.0,932.0,670.0,28,47.81,0.7499975329028523,380.0,5.2697195075016205,69312.0,5.291502622129181
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,14,31.81,1.0483808340451968,425.9,10.471263612523222,29378.7,3.7416573867739413
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,33.42,0.7039450528123263,444.0,5.319061450455756,65056.0,5.291502622129181
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,3,7.32,0.9351596969247421,349.2,10.110384008879073,30976.399999999998,1.7320508075688772
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.69,0.7341240709362264,252.0,7.5198114293197245,46620.0,5.291502622129181
323.7,282.8,0.0,183.8,10.3,942.7,659.9,3,28.3,0.5678079462219765,606.5,4.9508651502466785,59496.060000000005,1.7320508075688772
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,31.35,0.5799983428618776,350.0,4.99712857963263,71050.0,9.486832980505138
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,100,52.96,0.7456639547355749,387.7,8.50347305164847,33989.2,10.0
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91,76.8,0.5054121361783577,487.20000000000005,6.316079929864025,41427.61,9.539392014169456
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,29.87,1.3333240548082477,446.5,11.269232642779105,27532.92,5.291502622129181
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,47.78,0.8135558747632425,393.0,7.295308070728514,45312.0,9.486832980505138
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14,33.73,0.7243765822340561,388.4,8.562898629393406,33080.76,3.7416573867739413
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,100,45.37,0.934945231834444,348.4,10.106890259700883,30765.44,10.0
249.1,0.0,98.8,158.1,12.8,987.8,889.0,56,42.03,0.6346823176141404,347.9,7.534293318774313,39382.71,7.483314773547883
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28,32.63,0.9596849628684089,483.7,8.798404142614249,35932.95,5.291502622129181
194.7,0.0,100.5,170.2,7.5,998.0,901.8,28,37.27,0.8741608928562257,295.2,9.757525641881655,33137.939999999995,5.291502622129181
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,46.24,0.6747381496949838,423.0,5.8269694568530905,56355.0,5.291502622129181
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,53.52,0.6744943808913394,542.0,5.144278039335439,59898.0,5.291502622129181
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,50.73,0.9999947916937932,480.0,8.572351185670907,36864.0,9.486832980505138
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,56,51.26,0.7456639547355749,387.7,8.50347305164847,33989.2,7.483314773547883
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28,40.86,1.199993684243767,380.0,8.43153457087068,43320.0,5.291502622129181
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,32.1,1.1098201744498586,289.0,10.42537326373836,33216.0,9.486832980505138
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,3,17.37,0.7241183882042707,387.7,8.561084023025654,33007.1,1.7320508075688772
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,28,37.81,0.9913636860547408,427.1,10.090851030776578,29945.740000000005,5.291502622129181
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,40.93,0.5915472128619266,404.0,6.2112457350502295,47712.0,5.291502622129181
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,7.51,1.368449753502185,339.2,13.526060972284656,25199.489999999998,2.6457513110645907
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28,52.5,0.5806297381291,371.9,7.648672412186335,35366.44,5.291502622129181
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.07,1.2646965831133594,424.0,12.404320556466496,23392.0,5.291502622129181
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3,8.06,1.3753483141238243,349.0,13.27999083101124,26803.199999999997,1.7320508075688772
250.0,0.0,95.7,187.4,5.5,956.9,861.2,14,24.92,0.7495970016119936,345.7,7.272370910516358,46850.0,3.7416573867739413
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180,42.62,0.47999898947581165,475.0,3.2126248155267043,108300.0,13.416407864998739
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69,1.295293320179059,397.0,11.221401198649673,28757.0,5.291502622129181
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360,33.7,0.6895281966491096,277.0,6.584813773235476,52907.0,18.973665961010276
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,11.17,0.8044408691516927,225.0,8.648850449553557,40725.0,2.6457513110645907
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,46.25,0.6743921301310377,422.7,5.827661495980983,56326.1,5.291502622129181
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90,54.32,0.3999991666684028,480.0,3.4341595121676836,92160.0,9.486832980505138
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,26.32,1.2548937588643212,255.0,11.967895634669054,29376.0,9.486832980505138
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,56,42.7,0.7506438712516339,353.4,7.915841605515075,40333.200000000004,7.483314773547883
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,17.34,0.8044408691516927,225.0,8.648850449553557,40725.0,5.291502622129181
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,14,19.42,0.8754551999201264,315.5,9.868051140036048,31703.98,3.7416573867739413
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,28,33.69,0.9095074854554208,358.4,10.804461691057474,27032.320000000003,5.291502622129181
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180,48.7,0.857139634813403,380.0,6.022533749873121,60648.0,13.416407864998739
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,28,31.64,0.7496435310892655,312.9,8.994781201029642,33851.25,5.291502622129181
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56,35.85,0.9095074854554208,358.4,10.804461691057474,27032.320000000003,7.483314773547883
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28,50.7,0.406329371257408,485.70000000000005,4.574872426988094,61359.94,5.291502622129181
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,25.97,0.6895281966491096,277.0,6.584813773235476,52907.0,5.291502622129181
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,4.83,1.4401879675303075,353.3,12.17471921642451,28754.550000000003,1.7320508075688772
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,35.17,0.5811192297367854,339.0,5.159276816292578,66783.0,9.486832980505138
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,32.07,0.6643575627765994,289.0,6.257763813966042,55488.0,9.486832980505138
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,9.74,1.2486999437988127,297.6,11.271891008456016,29922.840000000004,5.291502622129181
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.89,0.3999991666684028,480.0,3.4520761415080385,92160.0,5.291502622129181
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28,28.02,0.9667625037134757,331.0,9.083035835670517,38131.2,5.291502622129181
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,28,25.72,0.8505349227790304,295.2,9.821726647526207,32242.319999999996,5.291502622129181
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,9.01,0.5501416901384237,349.0,5.343824229730001,67008.0,2.6457513110645907
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,65.91,0.5218564976598425,553.0,4.319660328796916,69906.0,5.291502622129181
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,21.95,0.8220304151253596,236.0,7.851661645501502,45784.0,9.486832980505138
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,43.38,0.6665553011618043,508.8,5.228937998892897,62128.55,5.291502622129181
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,56,47.13,0.8498557069424371,336.4,8.659922077071668,38847.46,7.483314773547883
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,14,35.96,0.6452766027653403,396.6,8.562747191809388,30722.56,3.7416573867739413
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7,15.69,0.7795937044764715,397.0,7.451270145801235,44233.74,2.6457513110645907
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,32.76,1.1069112772875642,346.0,11.188608876673731,27984.0,5.291502622129181
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,25.46,1.8823344869167948,255.0,17.93119675297301,19584.0,9.486832980505138
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7,10.73,1.09042225236493,325.8,10.281207978813981,31624.71,2.6457513110645907
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,49.2,0.3611756207632453,531.3,4.092225665351376,65237.5,2.6457513110645907
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365,56.14,0.6666647173546276,380.0,4.684196829833831,77976.0,19.1049731745428
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3,23.08,0.949850433138714,397.1,10.372850876940191,28592.800000000003,1.7320508075688772
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,56.62,0.5897107724333663,500.1,4.881377060886352,64414.450000000004,5.291502622129181
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28,55.5,0.48839244544402305,531.3,5.434424609709506,49637.159999999996,5.291502622129181
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28,30.12,0.6430425097030522,404.4,5.46126817169235,59740.8,5.291502622129181
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,39.42,0.669170416652569,465.0,6.221781121123605,47348.0,5.291502622129181
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,14,33.09,1.0612056896624869,425.6,10.620541693686706,28891.5,3.7416573867739413
